168,LG,두산,2,2023-06-17 17:00:00,1,토
169,LG,두산,3,2023-06-18 17:00:00,1,일
170,LG,롯데,1,2023-06-23 18:30:00,0,금
171,LG,롯데,2,2023-06-24 17:00:00,1,토
172,LG,롯데,3,2023-06-25 17:00:00,1,일
173,LG,KIA,1,2023-06-30 18:30:00,0,금
174,LG,KIA,2,2023-07-01 18:00:00,1,토
175,LG,KIA,3,2023-07-02 17:00:00,1,일
176,LG,KT,1,2023-07-04 18:30:00,0,화
177,LG,KT,2,2023-07-05 18:30:00,0,수
178,LG,KT,3,2023-07-06 18:30:00,0,목
179,LG,한화,1,2023-07-11 18:30:00,0,화
180,LG,한화,2,2023-07-12 18:30:00,0,수
181,LG,한화,3,2023-07-13 18:30:00,0,목
182,LG,SSG,1,2023-07-21 18:30:00,0,금
183,LG,SSG,2,2023-07-22 18:00:00,1,토
184,LG,SSG,3,2023-07-23 17:00:00,1,일
185,LG,키움,1,2023-08-01 18:30:00,0,화
186,LG,키움,2,2023-08-02 18:30:00,0,수
187,LG,키움,3,2023-08-03 18:30:00,0,목
188,LG,키움,4,2023-08-11 18:30:00,0,금
189,LG,키움,5,2023-08-12 18:00:00,1,토
190,LG,키움,6,2023-08-13 17:00:00,1,일
191,LG,롯데,1,2023-08-22 18:30:00,0,화
192,LG,롯데,2,2023-08-23 18:30:00,0,수
193,LG,롯데,3,2023-08-24 18:30:00,0,목
194,LG,두산,1,2023-08-29 18:30:00,0,화
195,LG,두산,2,2023-08-30 18:30:00,0,수
196,LG,두산,3,2023-08-31 18:30:00,0,목
197,LG,한화,1,2023-09-01 18:30:00,0,금
198,LG,한화,2,2023-09-02 17:00:00,1,토
199,LG,한화,3,2023-09-03 14:00:00,1,일
200,KT,LG,1,2023-04-01 14:00:00,1,토
201,KT,LG,2,2023-04-02 14:00:00,1,일
202,KT,KIA,1,2023-04-04 18:30:00,0,화
203,KT,KIA,2,2023-04-05 18:30:00,0,수
204,KT,KIA,3,2023-04-06 18:30:00,0,목
205,KT,한화,1,2023-04-14 18:30:00,0,금
206,KT,한화,2,2023-04-15 17:00:00,1,토
207,KT,한화,3,2023-04-16 14:00:00,1,일
